old_product_id_to_delete,old_offer_id,correct_existing_product_id_to_keep,correct_offer_id,title,evidence,preview_status
online:pt:BR:PAC-8762078-XL,PAC-8762078-XL,online:pt:BR:PAC-8762078-XL,PAC-8762078-XL,Camiseta Pace Less Is Less Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9003742-L,PAC-9003742-L,online:pt:BR:PAC-9003742-L,PAC-9003742-L,Camisa Pace EOT Cuban Collar Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9003742-M,PAC-9003742-M,online:pt:BR:PAC-9003742-M,PAC-9003742-M,Camisa Pace EOT Cuban Collar Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9003742-S,PAC-9003742-S,online:pt:BR:PAC-9003742-S,PAC-9003742-S,Camisa Pace EOT Cuban Collar Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9003742-XL,PAC-9003742-XL,online:pt:BR:PAC-9003742-XL,PAC-9003742-XL,Camisa Pace EOT Cuban Collar Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9134814-L,PAC-9134814-L,online:pt:BR:PAC-9134814-L,PAC-9134814-L,Camisa Pace Steel Cable Cuban Collar Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-9134814-M,PAC-9134814-M,online:pt:BR:PAC-9134814-M,PAC-9134814-M,Camisa Pace Steel Cable Cuban Collar Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PACEWAFFLE,PACEWAFFLE,online:pt:BR:PACEWAFFLE,PACEWAFFLE,Camiseta Pace Waffle Knit Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PC9060GY,PC9060GY,online:pt:BR:PC9060GY,PC9060GY,Tênis New Balance 9060 Kids Raincloud Cinza (Infantil),correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:RH23-3,RH23-3,online:pt:BR:RH23-3,RH23-3,Lip Case Rhode By Hailey Bieber Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:RH23-4,RH23-4,online:pt:BR:RH23-4,RH23-4,Lip Case Rhode By Hailey Bieber Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep01,Rep01,online:pt:BR:Rep01,Rep01,Moletom Represent Clo Masking Tape Initial Cedar Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep06,Rep06,online:pt:BR:Rep06,Rep06,Shorts Represent Clo Owners Club Flat White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep15,Rep15,online:pt:BR:Rep15,Rep15,Camiseta Represent Clo Storms In Heaven Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep17,Rep17,online:pt:BR:Rep17,Rep17,Camiseta Represent Clo Shark Jaws Off Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep19,Rep19,online:pt:BR:Rep19,Rep19,Camiseta Represent Clo Revere Manor Aged White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:Rep20,Rep20,online:pt:BR:Rep20,Rep20,Camiseta Represent Clo Revere Manor Stained Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5049822-L,SLY-5049822-L,online:pt:BR:SLY-5049822-L,SLY-5049822-L,Calça Slyce Classics Piquet Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5049822-M,SLY-5049822-M,online:pt:BR:SLY-5049822-M,SLY-5049822-M,Calça Slyce Classics Piquet Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5049822-S,SLY-5049822-S,online:pt:BR:SLY-5049822-S,SLY-5049822-S,Calça Slyce Classics Piquet Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5082590-L,SLY-5082590-L,online:pt:BR:SLY-5082590-L,SLY-5082590-L,Moletom Slyce Off Court Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5082590-M,SLY-5082590-M,online:pt:BR:SLY-5082590-M,SLY-5082590-M,Moletom Slyce Off Court Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5082590-XL,SLY-5082590-XL,online:pt:BR:SLY-5082590-XL,SLY-5082590-XL,Moletom Slyce Off Court Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5115358-L,SLY-5115358-L,online:pt:BR:SLY-5115358-L,SLY-5115358-L,Moletom Slyce Off Court Stadium Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5115358-XL,SLY-5115358-XL,online:pt:BR:SLY-5115358-XL,SLY-5115358-XL,Moletom Slyce Off Court Stadium Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SLY-5148126-L,SLY-5148126-L,online:pt:BR:SLY-5148126-L,SLY-5148126-L,Camiseta Slyce Racquet Club 2.0 Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4542302-L,SST-4542302-L,online:pt:BR:SST-4542302-L,SST-4542302-L,Calça Saint Studio Alfaiataria Leve Prega Dupla Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4542302-M,SST-4542302-M,online:pt:BR:SST-4542302-M,SST-4542302-M,Calça Saint Studio Alfaiataria Leve Prega Dupla Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4542302-S,SST-4542302-S,online:pt:BR:SST-4542302-S,SST-4542302-S,Calça Saint Studio Alfaiataria Leve Prega Dupla Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4542302-XL,SST-4542302-XL,online:pt:BR:SST-4542302-XL,SST-4542302-XL,Calça Saint Studio Alfaiataria Leve Prega Dupla Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4542302-XS,SST-4542302-XS,online:pt:BR:SST-4542302-XS,SST-4542302-XS,Calça Saint Studio Alfaiataria Leve Prega Dupla Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4607838-L,SST-4607838-L,online:pt:BR:SST-4607838-L,SST-4607838-L,Calça Saint Studio Alfaiataria Leve Prega Dupla Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4607838-M,SST-4607838-M,online:pt:BR:SST-4607838-M,SST-4607838-M,Calça Saint Studio Alfaiataria Leve Prega Dupla Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4607838-S,SST-4607838-S,online:pt:BR:SST-4607838-S,SST-4607838-S,Calça Saint Studio Alfaiataria Leve Prega Dupla Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4607838-XL,SST-4607838-XL,online:pt:BR:SST-4607838-XL,SST-4607838-XL,Calça Saint Studio Alfaiataria Leve Prega Dupla Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-4607838-XS,SST-4607838-XS,online:pt:BR:SST-4607838-XS,SST-4607838-XS,Calça Saint Studio Alfaiataria Leve Prega Dupla Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-5213278-L,SST-5213278-L,online:pt:BR:SST-5213278-L,SST-5213278-L,Camiseta Saint Studio Boxy Supima It's All Good Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-5213278-M,SST-5213278-M,online:pt:BR:SST-5213278-M,SST-5213278-M,Camiseta Saint Studio Boxy Supima It's All Good Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-5213278-S,SST-5213278-S,online:pt:BR:SST-5213278-S,SST-5213278-S,Camiseta Saint Studio Boxy Supima It's All Good Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-5213278-XL,SST-5213278-XL,online:pt:BR:SST-5213278-XL,SST-5213278-XL,Camiseta Saint Studio Boxy Supima It's All Good Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-6502622-L,SST-6502622-L,online:pt:BR:SST-6502622-L,SST-6502622-L,Camiseta Saint Studio Boxy Supima Breuer Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-6502622-M,SST-6502622-M,online:pt:BR:SST-6502622-M,SST-6502622-M,Camiseta Saint Studio Boxy Supima Breuer Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-6502622-S,SST-6502622-S,online:pt:BR:SST-6502622-S,SST-6502622-S,Camiseta Saint Studio Boxy Supima Breuer Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-6502622-XL,SST-6502622-XL,online:pt:BR:SST-6502622-XL,SST-6502622-XL,Camiseta Saint Studio Boxy Supima Breuer Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-6502622-XS,SST-6502622-XS,online:pt:BR:SST-6502622-XS,SST-6502622-XS,Camiseta Saint Studio Boxy Supima Breuer Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-L,SST-9064286-L,online:pt:BR:SST-9064286-L,SST-9064286-L,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-M,SST-9064286-M,online:pt:BR:SST-9064286-M,SST-9064286-M,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-S,SST-9064286-S,online:pt:BR:SST-9064286-S,SST-9064286-S,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-XL,SST-9064286-XL,online:pt:BR:SST-9064286-XL,SST-9064286-XL,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-XS,SST-9064286-XS,online:pt:BR:SST-9064286-XS,SST-9064286-XS,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9064286-XXL,SST-9064286-XXL,online:pt:BR:SST-9064286-XXL,SST-9064286-XXL,Calça Saint Studio Alfaiataria Leve Prega Dupla Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9483230-L,SST-9483230-L,online:pt:BR:SST-9483230-L,SST-9483230-L,Jaqueta Saint Studio Modernismo Caqui,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9483230-M,SST-9483230-M,online:pt:BR:SST-9483230-M,SST-9483230-M,Jaqueta Saint Studio Modernismo Caqui,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9483230-XL,SST-9483230-XL,online:pt:BR:SST-9483230-XL,SST-9483230-XL,Jaqueta Saint Studio Modernismo Caqui,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9498078-L,SST-9498078-L,online:pt:BR:SST-9498078-L,SST-9498078-L,Camiseta Saint Studio Boxy SUPIMA Art Galleries Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9498078-M,SST-9498078-M,online:pt:BR:SST-9498078-M,SST-9498078-M,Camiseta Saint Studio Boxy SUPIMA Art Galleries Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9498078-S,SST-9498078-S,online:pt:BR:SST-9498078-S,SST-9498078-S,Camiseta Saint Studio Boxy SUPIMA Art Galleries Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9498078-XL,SST-9498078-XL,online:pt:BR:SST-9498078-XL,SST-9498078-XL,Camiseta Saint Studio Boxy SUPIMA Art Galleries Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9563614-L,SST-9563614-L,online:pt:BR:SST-9563614-L,SST-9563614-L,Camiseta Saint Studio Boxy SUPIMA Vermeer Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9563614-M,SST-9563614-M,online:pt:BR:SST-9563614-M,SST-9563614-M,Camiseta Saint Studio Boxy SUPIMA Vermeer Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9563614-S,SST-9563614-S,online:pt:BR:SST-9563614-S,SST-9563614-S,Camiseta Saint Studio Boxy SUPIMA Vermeer Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9563614-XL,SST-9563614-XL,online:pt:BR:SST-9563614-XL,SST-9563614-XL,Camiseta Saint Studio Boxy SUPIMA Vermeer Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9850718-L,SST-9850718-L,online:pt:BR:SST-9850718-L,SST-9850718-L,Calça Saint Studio Alfaiataria Risca de Giz Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9850718-M,SST-9850718-M,online:pt:BR:SST-9850718-M,SST-9850718-M,Calça Saint Studio Alfaiataria Risca de Giz Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9850718-S,SST-9850718-S,online:pt:BR:SST-9850718-S,SST-9850718-S,Calça Saint Studio Alfaiataria Risca de Giz Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9850718-XL,SST-9850718-XL,online:pt:BR:SST-9850718-XL,SST-9850718-XL,Calça Saint Studio Alfaiataria Risca de Giz Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SST-9850718-XS,SST-9850718-XS,online:pt:BR:SST-9850718-XS,SST-9850718-XS,Calça Saint Studio Alfaiataria Risca de Giz Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST11,ST11,online:pt:BR:ST11,ST11,Calça Saint Studio Wide Alfaiataria Caqui,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST32,ST32,online:pt:BR:ST32,ST32,Camiseta Saint Studio Classy Suedine Supima Chairs Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST33,ST33,online:pt:BR:ST33,ST33,Camiseta Boxy Saint Studio Supima Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST34,ST34,online:pt:BR:ST34,ST34,Camisa Manga Curta Boxy Saint Studio Egípcio Listrada Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST4-1,ST4-1,online:pt:BR:ST4-1,ST4-1,Bolsa Minimal Saint Studio Cacto Caramelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:ST5-1,ST5-1,online:pt:BR:ST5-1,ST5-1,Bolsa Minimal Saint Studio Cacto Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:SUF-9945310-L,SUF-9945310-L,online:pt:BR:SUF-9945310-L,SUF-9945310-L,Moletom Sufgang KML Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-34,YZY-2566238-34,online:pt:BR:YZY-2566238-34,YZY-2566238-34,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-35,YZY-2566238-35,online:pt:BR:YZY-2566238-35,YZY-2566238-35,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-36,YZY-2566238-36,online:pt:BR:YZY-2566238-36,YZY-2566238-36,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-37,YZY-2566238-37,online:pt:BR:YZY-2566238-37,YZY-2566238-37,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-38,YZY-2566238-38,online:pt:BR:YZY-2566238-38,YZY-2566238-38,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-39,YZY-2566238-39,online:pt:BR:YZY-2566238-39,YZY-2566238-39,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-40,YZY-2566238-40,online:pt:BR:YZY-2566238-40,YZY-2566238-40,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-41,YZY-2566238-41,online:pt:BR:YZY-2566238-41,YZY-2566238-41,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-42,YZY-2566238-42,online:pt:BR:YZY-2566238-42,YZY-2566238-42,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-43,YZY-2566238-43,online:pt:BR:YZY-2566238-43,YZY-2566238-43,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-44,YZY-2566238-44,online:pt:BR:YZY-2566238-44,YZY-2566238-44,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:YZY-2566238-45,YZY-2566238-45,online:pt:BR:YZY-2566238-45,YZY-2566238-45,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:dc0774-800,dc0774-800,online:pt:BR:dc0774-800,dc0774-800,Tênis Nike Air Jordan 1 Low Light Madder Root Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
